"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2015"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","AT335","Tiroler Unterland","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","463199.09"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","AT341","Bludenz-Bregenzer Wald","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","270177.12"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","AT342","Rheintal-Bodenseegebiet","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","211964.28"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA011","Brcko","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA021","Posavina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA022","Una - Sana","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","11748.21"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA023","West-Bosnia","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA024","West Hercegovina","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA025","Hercegobina - Neretva","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BA026","Central Bosnia","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
