"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT311","Innviertel","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","355503.59"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT312","Linz-Wels","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3472285.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT313","Muhlviertel","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4370.13"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT314","Steyr-Kirchdorf","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1896965.62"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT315","Traunviertel","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","471279.28"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT321","Lungau","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","11243.99"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT322","Pinzgau-Pongau","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4375.37"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT323","Salzburg Und Umgebung","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4773402.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT331","Ausserfern","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT332","Innsbruck","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","209219.14"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT333","Osttirol","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","116311.09"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT334","Tiroler Oberland","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT335","Tiroler Unterland","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","451817.87"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT341","Bludenz-Bregenzer Wald","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","210095.14"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","AT342","Rheintal-Bodenseegebiet","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","283050.03"
